"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033490","cholesterol biosynthetic process via lathosterol","9/478","19/12837",0.473684210526316,12.7210966747412,10.0547679291917,8.46135874831726e-09,1.17789164908866e-06,1.15503251005152e-06,"DHCR7/FDPS/MSMO1/HMGCS1/FDFT1/SQLE/EBP/HMGCR/DHCR24",9
"GO:0045787","positive regulation of cell cycle","31/478","259/12837",0.11969111969112,3.21438264325294,7.08001033993876,8.892063290305e-09,1.18833533811636e-06,1.16527352021675e-06,"CDC25C/ECT2/BUB1/SPAG5/CDC20/CCNB1/CENPV/RACGAP1/CDK1/TERT/CDCA8/KIF23/CIT/KIF20B/EIF4EBP1/PLK1/AURKB/SACK1D/ATAD5/BIRC5/AURKA/KNL1/UBE2C/MAPK15/PKP4/KIF14/NCAPH/E2F8/NUSAP1/DLGAP5/PLK4",31
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","18/478","95/12837",0.189473684210526,5.0884386698965,7.86570448692216,1.07773276135123e-08,1.32784866983574e-06,1.30207934089318e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/NEK6/KNL1/UBE2C/MAPK15/CENPE/DLGAP5",18
"GO:0010965","regulation of mitotic sister chromatid separation","15/478","65/12837",0.230769230769231,6.19745735436112,8.26143127430942,1.10135315190547e-08,1.32784866983574e-06,1.30207934089318e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1/UBE2C/DLGAP5",15
"GO:0007052","mitotic spindle organization","21/478","129/12837",0.162790697674419,4.37184976160358,7.56940258452653,1.11283336592041e-08,1.32784866983574e-06,1.30207934089318e-06,"KIF11/TACC3/NUF2/CCNB1/TTK/KIF15/RACGAP1/CDCA8/KIF23/CENPH/PLK1/AURKB/BIRC5/AURKA/NEK6/KIF4A/CENPE/UHRF1/KIFC1/DLGAP5/TPX2",21
"GO:0033489","cholesterol biosynthetic process via desmosterol","9/478","20/12837",0.45,12.0850418410042,9.75655009533297,1.48795002143287e-08,1.69292192097995e-06,1.66006767874073e-06,"DHCR7/FDPS/MSMO1/HMGCS1/FDFT1/SQLE/EBP/HMGCR/DHCR24",9
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","18/478","97/12837",0.185567010309278,4.98352240866152,7.74471702283634,1.52013342201133e-08,1.69292192097995e-06,1.66006767874073e-06,"CENPF/TACC3/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/NEK6/KNL1/UBE2C/CENPE/DLGAP5",18
"GO:0051306","mitotic sister chromatid separation","15/478","67/12837",0.223880597014925,6.01245862736527,8.08965294146057,1.71466579756581e-08,1.84796723537657e-06,1.81210405559917e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1/UBE2C/DLGAP5",15
"GO:0032467","positive regulation of cytokinesis","11/478","35/12837",0.314285714285714,8.4403466826061,8.66813006144854,3.15804032840714e-08,3.29719148037758e-06,3.23320345691179e-06,"ECT2/CENPV/RACGAP1/CDCA8/KIF23/CIT/KIF20B/AURKB/BIRC5/PKP4/KIF14",11
"GO:0033047","regulation of mitotic sister chromatid segregation","14/478","61/12837",0.229508196721311,6.16359146717882,7.94980501427685,3.67961216131918e-08,3.50940097074269e-06,3.44129463448555e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDK1/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",14
"GO:0007094","mitotic spindle assembly checkpoint signaling","13/478","52/12837",0.25,6.71391213389121,8.11936377560828,3.78145570029143e-08,3.50940097074269e-06,3.44129463448555e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0071173","spindle assembly checkpoint signaling","13/478","52/12837",0.25,6.71391213389121,8.11936377560828,3.78145570029143e-08,3.50940097074269e-06,3.44129463448555e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0071174","mitotic spindle checkpoint signaling","13/478","52/12837",0.25,6.71391213389121,8.11936377560828,3.78145570029143e-08,3.50940097074269e-06,3.44129463448555e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0033044","regulation of chromosome organization","28/478","232/12837",0.120689655172414,3.24119896118886,6.77470074824903,3.94796011219293e-08,3.56490127968556e-06,3.49571785855418e-06,"CENPF/MYC/TACC3/BUB1/HNRNPD/NUF2/ZWINT/CDC20/CCNB1/TTK/CENPV/CDK1/NEK2/CDCA8/HNRNPA1/PLK1/AURKB/BUB1B/BIRC5/RUVBL2/NEK6/KNL1/UBE2C/MAPK15/NCAPH/PIF1/CENPE/DLGAP5",28
