"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019320","hexose catabolic process","5/210","40/14775",0.125,8.79464285714286,5.92726844533925,0.000242764198366792,0.0163056619903029,0.00393610718594828,"MIR210/PFKL/PGK1/ENO2/PFKP",5
"GO:0010565","regulation of ketone metabolic process","8/210","117/14775",0.0683760683760684,4.81074481074481,4.96899877096677,0.000264060953015171,0.0172567401186671,0.0041656928021397,"ACADVL/PGK1/PLA2G3/ANGPTL4/MLXIPL/PDK1/KIF12/SLC45A3",8
"GO:0005975","carbohydrate metabolic process","17/210","455/14775",0.0373626373626374,2.6287284144427,4.23727170130572,0.000276834056362729,0.0176153881127652,0.00425226867668163,"MIR210/D2HGDH/PFKL/ALDOC/PGK1/ENO2/GPER1/TFF3/PGGHG/WDR45B/PFKFB4/MLXIPL/PDK1/GPI/PHKA2/SLC45A3/PFKP",17
"GO:0046365","monosaccharide catabolic process","5/210","44/14775",0.113636363636364,7.99512987012987,5.57968209663077,0.000382642939413466,0.0237238622436349,0.00572682450495737,"MIR210/PFKL/PGK1/ENO2/PFKP",5
"GO:0006089","lactate metabolic process","3/210","11/14775",0.272727272727273,19.1883116883117,7.24586373593369,0.000429334412350958,0.0259532652266154,0.00626499149915256,"MIR210/D2HGDH/GATD1",3
"GO:0006002","fructose 6-phosphate metabolic process","3/210","12/14775",0.25,17.5892857142857,6.90294559208423,0.000566461415635137,0.0334074073903844,0.00806438501984128,"PFKL/GPI/PFKP",3
"GO:0019216","regulation of lipid metabolic process","12/210","278/14775",0.0431654676258993,3.03699897225077,4.11696892188201,0.000637666185609634,0.0358576008559092,0.00865584975843031,"ACADVL/PLCH2/PGK1/GPER1/PLA2G3/ENDOU/TAFAZZIN/ANGPTL4/MLXIPL/PDK1/KIF12/SLC45A3",12
"GO:0062012","regulation of small molecule metabolic process","12/210","278/14775",0.0431654676258993,3.03699897225077,4.11696892188201,0.000637666185609634,0.0358576008559092,0.00865584975843031,"ACADVL/MIR210/PGK1/GPER1/PLA2G3/TFF3/TAFAZZIN/ANGPTL4/MLXIPL/PDK1/KIF12/SLC45A3",12
"GO:0006091","generation of precursor metabolites and energy","15/210","404/14775",0.0371287128712871,2.61227015558699,3.94537649605726,0.000675302525528724,0.0371109433347376,0.00895840051290471,"ACADVL/ETFB/MIR210/PFKL/PRDM16/ALDOC/PGK1/ENO2/WDR45B/PFKFB4/MLXIPL/PDK1/GPI/PHKA2/PFKP",15
"GO:0045333","cellular respiration","12/210","283/14775",0.0424028268551237,2.98334174659263,4.04510741587493,0.00074569421974668,0.0400686360743883,0.00967237309821217,"ETFB/MIR210/PFKL/PRDM16/ALDOC/PGK1/ENO2/PFKFB4/MLXIPL/PDK1/GPI/PFKP",12
"GO:0032693","negative regulation of interleukin-10 production","3/210","14/14775",0.214285714285714,15.0765306122449,6.32710740849051,0.000917762049239236,0.047215928405542,0.011397694567617,"TRIB2/AGER/MIR194-1",3
"GO:0098974","postsynaptic actin cytoskeleton organization","3/210","14/14775",0.214285714285714,15.0765306122449,6.32710740849051,0.000917762049239236,0.047215928405542,0.011397694567617,"RAC3/SRCIN1/CPNE6",3
