"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0085029","extracellular matrix assembly","7/641","30/12837",0.233333333333333,4.67285491419657,4.61716991124063,0.000556986017910184,0.00787601119161352,0.00548207472461276,"FBLN5/COL8A1/FBN1/PXDN/EMILIN1/MFAP4/COL3A1",7
"GO:0045137","development of primary sexual characteristics","13/641","91/12837",0.142857142857143,2.86093158012035,4.08412763683258,0.000559774161686505,0.00788842154813508,0.00549071291724035,"BASP1/HYAL3/SALL1/WNT2B/MMP14/CEBPB/TNFAIP6/TCF21/INHBA/CITED2/EREG/PDGFRA/WNT5A",13
"GO:0046622","positive regulation of organ growth","6/641","22/12837",0.272727272727273,5.46177847113885,4.80170195821113,0.000568017162822922,0.00797735668467974,0.00555261596083946,"FGF2/BASP1/MEF2C/NRG1/AKAP6/TBX2",6
"GO:0001706","endoderm formation","8/641","39/12837",0.205128205128205,4.10800432017281,4.45633699610575,0.000574593386528143,0.00801518950329292,0.00557894938440049,"COL5A2/COL7A1/ITGB5/MMP14/COL4A2/COL6A1/COL8A1/INHBA",8
"GO:0051966","regulation of synaptic transmission, glutamatergic","8/641","39/12837",0.205128205128205,4.10800432017281,4.45633699610575,0.000574593386528143,0.00801518950329292,0.00557894938440049,"LRRK2/ADORA1/MEF2C/CCL2/TSHZ3/UCN/GRIK1/SYT1",8
"GO:0051216","cartilage development","14/641","103/12837",0.135922330097087,2.7220514063281,4.02269830492905,0.000582659959975908,0.00810034671629806,0.00563822281528782,"FGF2/LUM/HYAL3/GREM1/MEF2C/SNAI2/CHI3L1/WNT2B/BMP2/TGFBI/STC1/COL3A1/TIMP1/WNT5A",14
"GO:0048143","astrocyte activation","5/641","15/12837",0.333333333333333,6.67550702028081,5.04205489351236,0.000603801172943214,0.0083660907485991,0.00582319317747387,"IFNGR1/GRN/ZEB2/LRP1/IL6",5
"GO:0007389","pattern specification process","20/641","179/12837",0.111731843575419,2.23760011852988,3.82260543748503,0.000619567400756077,0.00855583209940415,0.00595526209385249,"HOXA3/BASP1/GREM1/FOXD1/MEF2C/CYP26B1/HOXB3/TCAP/C3/ARL13B/GREM2/WNT2B/BMP2/MICOS10-NBL1/NRP1/NBL1/TBX2/CITED2/STC1/WNT5A",20
"GO:0070509","calcium ion import","9/641","49/12837",0.183673469387755,3.67834060301188,4.30623466322761,0.000622408367412794,0.00856446450264418,0.00596127065306648,"CACNA2D1/CACNA1C/CCL2/CACNA1H/UCN/TRPV2/NALF1/STC1/PRNP",9
"GO:0032870","cellular response to hormone stimulus","40/641","468/12837",0.0854700854700855,1.71166846673867,3.59557635706541,0.000624340957930709,0.00856446450264418,0.00596127065306648,"PRKAR2B/PDE3A/IGFBP2/DAB2/KANK2/MTCL2/AKR1C2/SOCS2/INPP5K/MEF2C/SNAI2/CYP26B1/PLCB1/PDK4/CACNA1H/VPS18/CTSL/HRAS/MDM2/DDR2/LBH/CTSD/TCF21/FBN1/IGFBP7/INHBA/TFPI/GDF15/SORBS1/TBX2/NR3C1/CYBA/STC1/AKR1C1/NR4A2/PRKD1/CTSB/RARRES2/SLC27A4/IL1B",40
"GO:0043010","camera-type eye development","16/641","128/12837",0.125,2.5033151326053,3.91863204152057,0.00062955425481817,0.00860738251041133,0.00599114360777502,"FGF2/SAMD11/CACNA1C/THY1/TWIST1/SGCB/WNT2B/COL4A1/ZEB2/NRP1/FBN1/INHBA/FBN2/TBX2/PDGFRA/WNT5A",16
"GO:0045834","positive regulation of lipid metabolic process","14/641","104/12837",0.134615384615385,2.6958778351134,3.98089777273238,0.000643131251569546,0.00871417145415914,0.00606547374204544,"RDH10/SIRT2/DAB2/ADORA1/APOE/TWIST1/SPATA18/PTGS2/ADM/SCAP/GNAI1/GDF15/SORBS1/IL1B",14
"GO:0043270","positive regulation of monoatomic ion transport","15/641","116/12837",0.129310344827586,2.58963634407445,3.94276881589315,0.000643746227788394,0.00871417145415914,0.00606547374204544,"TRPC6/KCNJ2/ADORA1/THY1/CCL2/LPAR3/FGF13/UCN/TRPV2/AKAP6/FHL1/CD4/STC1/TRPA1/KCNE5",15
"GO:0003205","cardiac chamber development","12/641","81/12837",0.148148148148148,2.96689200901369,4.07099839523508,0.000647917325363733,0.00871417145415914,0.00606547374204544,"SALL1/MEF2C/NRG1/HAND2/BMP2/NRP1/ADAMTS19/TEK/TBX2/CITED2/FOXF1/WNT5A",12
"GO:0007044","cell-substrate junction assembly","12/641","81/12837",0.148148148148148,2.96689200901369,4.07099839523508,0.000647917325363733,0.00871417145415914,0.00606547374204544,"GREM1/THY1/CDH11/MMP14/FERMT2/NRP1/ITGA2/TRIP6/TEK/SORBS1/THBS1/COL16A1",12
"GO:0071482","cellular response to light stimulus","12/641","81/12837",0.148148148148148,2.96689200901369,4.07099839523508,0.000647917325363733,0.00871417145415914,0.00606547374204544,"FBXW7/HYAL3/XPC/PCNA/SMPD1/MDM2/MMP1/MMP3/TRIAP1/MFAP4/CDKN1A/TIMP1",12
"GO:0055080","monoatomic cation homeostasis","31/641","334/12837",0.092814371257485,1.85874896073687,3.6455873065665,0.00065892955205278,0.00883350688449976,0.00614853682188434,"SLC4A5/TRPC6/ATP6V1B2/FTH1/KCNJ2/FTL/LRRK2/HMOX1/ADORA1/SLC4A2/SLC22A17/ATP6V0E1/PDK4/MCOLN1/MT2A/NT5E/BMP2/DMPK/GRN/KCNMA1/CYBRD1/ISCU/EDNRB/FGFR1/ATP13A1/ATP2A3/STC1/TRPA1/ATP6V0A1/PRNP/WNT5A",31
"GO:2001234","negative regulation of apoptotic signaling pathway","19/641","167/12837",0.11377245508982,2.27846646800004,3.81236462408597,0.000672341617272363,0.00898413766251647,0.00625338293761783,"FGF2/HSPB1/CLU/LRRK2/HMOX1/BDNF/SNAI2/NRG1/HGF/PTGS2/GDNF/MDM2/FZD1/NRP1/PEA15/TRIAP1/THBS1/NR4A2/IL1B",19
"GO:0010762","regulation of fibroblast migration","7/641","31/12837",0.225806451612903,4.52211765889991,4.501042556131,0.000688844921896057,0.00911615603368211,0.0063452739415974,"FGF2/ACTA2/ARHGAP4/DDR2/CYGB/ZEB2/THBS1",7
"GO:0035850","epithelial cell differentiation involved in kidney development","7/641","31/12837",0.225806451612903,4.52211765889991,4.501042556131,0.000688844921896057,0.00911615603368211,0.0063452739415974,"BASP1/LIF/GREM1/SALL1/MEF2C/ACTA2/GDNF",7
"GO:0072171","mesonephric tubule morphogenesis","7/641","31/12837",0.225806451612903,4.52211765889991,4.501042556131,0.000688844921896057,0.00911615603368211,0.0063452739415974,"FGF2/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",7
"GO:0006816","calcium ion transport","26/641","263/12837",0.0988593155893536,1.97980816571066,3.68058932265308,0.000696070492660251,0.00918234844790471,0.00639134697934997,"FGF2/TRPC6/CACNA2D1/RGS4/PANX1/CACNA1C/INPP5K/THY1/PLCB1/CCL2/CACNA1H/MCOLN1/LPAR3/UCN/TRPV2/AKAP6/EDNRB/LCK/CD4/NALF1/ATP2A3/STC1/TRPA1/PLCL1/PRNP/SLC3A2",26
"GO:0032602","chemokine production","10/641","60/12837",0.166666666666667,3.33775351014041,4.16097452298972,0.000704345355952548,0.00923251420548594,0.00642626470927523,"SIRPA/HMOX1/IL33/SNAI2/TWIST1/CXCL8/IL4R/IL6/WNT5A/IL1B",10
"GO:0032642","regulation of chemokine production","10/641","60/12837",0.166666666666667,3.33775351014041,4.16097452298972,0.000704345355952548,0.00923251420548594,0.00642626470927523,"SIRPA/HMOX1/IL33/SNAI2/TWIST1/CXCL8/IL4R/IL6/WNT5A/IL1B",10
"GO:0001654","eye development","19/641","168/12837",0.113095238095238,2.26490416759528,3.78334771241289,0.000723658397615547,0.00939720487690269,0.00654089717299171,"FGF2/SAMD11/CACNA1C/COL5A2/THY1/TWIST1/SGCB/WNT2B/COL4A1/PBX1/ZEB2/NRP1/FBN1/INHBA/FBN2/TBX2/PXDN/PDGFRA/WNT5A",19
"GO:0046683","response to organophosphorus","12/641","82/12837",0.146341463414634,2.93071039914767,4.02086036757478,0.000725292622073894,0.00939720487690269,0.00654089717299171,"DUOX2/PDE3A/INPP5K/CDO1/NT5E/AREG/IGFBP5/LPAR1/FBN1/AKAP6/COL1A1/STC1",12
"GO:0001523","retinoid metabolic process","9/641","50/12837",0.18,3.60477379095164,4.23063778706993,0.00072601316438168,0.00939720487690269,0.00654089717299171,"RDH10/APOE/CYP26B1/AKR1B1/DHRS9/CES2/LRP1/AKR1C1/RARRES2",9
"GO:0002042","cell migration involved in sprouting angiogenesis","9/641","50/12837",0.18,3.60477379095164,4.23063778706993,0.00072601316438168,0.00939720487690269,0.00654089717299171,"FGF2/GREM1/HMOX1/PTGS2/JCAD/NRP1/MICALL1/THBS1/PLK2",9
"GO:0070167","regulation of biomineral tissue development","11/641","71/12837",0.154929577464789,3.10270044604601,4.07299917639822,0.000733820044212876,0.00946857175798427,0.00659057188337917,"GREM1/ISG15/SLC4A2/MEF2C/TWIST1/CCN1/ECM1/BMP2/DDR2/CEBPB/FBN2",11
"GO:0035767","endothelial cell chemotaxis","6/641","23/12837",0.260869565217391,5.2243098419589,4.64849624365425,0.000736372471360325,0.00947190633721739,0.00659289290757357,"FGF2/HSPB1/NRP1/FGFR1/THBS1/PRKD1",6
"GO:0007423","sensory organ development","24/641","237/12837",0.10126582278481,2.02800213274354,3.66199778467621,0.00078628609659285,0.0100825319653164,0.00701791710326882,"FGF2/SAMD11/CACNA1C/COL5A2/THY1/TWIST1/SGCB/CYP26B1/GLI3/TCAP/SPARC/WNT2B/BMP2/COL4A1/PBX1/ZEB2/NRP1/FBN1/INHBA/FBN2/TBX2/PXDN/PDGFRA/WNT5A",24
"GO:0019731","antibacterial humoral response","8/641","41/12837",0.195121951219512,3.90761386553023,4.27490733305552,0.00081715995598425,0.0104459859388823,0.00727089818640481,"H2BC5/PI3/IGHG2/H2BC12/ADM/IGHG1/H2BC11/IGHM",8
"GO:0034308","primary alcohol metabolic process","11/641","72/12837",0.152777777777778,3.05960738429537,4.01768089623175,0.00082792509425645,0.0105315090846396,0.00733042632372195,"RDH10/DAB2/AKR1C2/DKK3/CACNA1H/AKR1B1/BMP2/DHRS9/EDNRB/CES2/AKR1C1",11
"GO:0070663","regulation of leukocyte proliferation","19/641","170/12837",0.111764705882353,2.2382582362118,3.72592374104625,0.000836475971490449,0.0105315090846396,0.00733042632372195,"SCRIB/IGFBP2/GREM1/SLC4A2/CD1D/IL33/MEF2C/IL27RA/TNFSF8/CEBPB/TWSG1/TNFRSF4/SASH3/IL6ST/CD4/CD40LG/PRNP/IL6/IL1B",19
"GO:0002274","myeloid leukocyte activation","18/641","157/12837",0.114649681528662,2.29603426175264,3.74577634910933,0.000842404100744162,0.0105315090846396,0.00733042632372195,"CLU/LRRK2/GAB2/IL33/CXCL6/IFNGR1/CXCL8/GRN/GNAI1/SYT11/IL4R/SPHK1/UNC13D/GPR137B/THBS1/IL6/WNT5A/IL1B",18
"GO:0061448","connective tissue development","18/641","157/12837",0.114649681528662,2.29603426175264,3.74577634910933,0.000842404100744162,0.0105315090846396,0.00733042632372195,"FGF2/LUM/HYAL3/GREM1/FOXD1/MEF2C/SNAI2/ACTA2/CHI3L1/WNT2B/BMP2/HRAS/TGFBI/STC1/SERPINB7/COL3A1/TIMP1/WNT5A",18
"GO:0002689","negative regulation of leukocyte chemotaxis","5/641","16/12837",0.3125,6.25828783151326,4.8247915790609,0.000842422281254431,0.0105315090846396,0.00733042632372195,"GREM1/CCL2/TNFAIP6/MICOS10-NBL1/NBL1",5
"GO:2001014","regulation of skeletal muscle cell differentiation","5/641","16/12837",0.3125,6.25828783151326,4.8247915790609,0.000842422281254431,0.0105315090846396,0.00733042632372195,"SIRT2/MEF2C/CYP26B1/GPC1/RBM24",5
"GO:0090303","positive regulation of wound healing","9/641","51/12837",0.176470588235294,3.53409195191337,4.15695447880738,0.000843256151786742,0.0105315090846396,0.00733042632372195,"PLAT/DUOX2/CD36/PLAU/HRAS/FERMT2/DDR2/THBS1/EMILIN1",9
"GO:0048146","positive regulation of fibroblast proliferation","7/641","32/12837",0.21875,4.38080148205928,4.38975244070942,0.000844255148223713,0.0105315090846396,0.00733042632372195,"DDR2/FBLN1/SPHK1/EREG/PDGFRA/CDKN1A/WNT5A",7
"GO:0014074","response to purine-containing compound","13/641","95/12837",0.136842105263158,2.74047130306265,3.90341772985604,0.000848890482603534,0.0105574361526205,0.00734847278411963,"DUOX2/PDE3A/ADORA1/INPP5K/CDO1/NT5E/AREG/IGFBP5/FBN1/AKAP6/COL1A1/STC1/TRPA1",13
"GO:0050801","monoatomic ion homeostasis","31/641","340/12837",0.0911764705882353,1.82594750848858,3.53854059398925,0.000885353731226763,0.0109778545232291,0.00764110377044058,"SLC4A5/TRPC6/ATP6V1B2/FTH1/KCNJ2/FTL/LRRK2/HMOX1/ADORA1/SLC4A2/SLC22A17/ATP6V0E1/PDK4/MCOLN1/MT2A/NT5E/BMP2/DMPK/GRN/KCNMA1/CYBRD1/ISCU/EDNRB/FGFR1/ATP13A1/ATP2A3/STC1/TRPA1/ATP6V0A1/PRNP/WNT5A",31
"GO:0042180","ketone metabolic process","18/641","158/12837",0.113924050632911,2.28150239933648,3.71569987052899,0.000907665624600751,0.0112208124669955,0.00781021394185372,"RDH10/SIRT2/DAB2/AKR1C2/TWIST1/DKK3/PDK4/CACNA1H/AKR1B1/BMP2/PTGS2/ADM/DHRS9/GDF15/EDNRB/FDXR/AKR1C1/IL1B",18
"GO:0044344","cellular response to fibroblast growth factor stimulus","10/641","62/12837",0.161290322580645,3.23008404207136,4.03526240690316,0.000918339473251303,0.0113188766718049,0.00787847124691532,"FGF2/FLRT2/FGF7/CCL2/GPC1/CXCL8/TBX2/FGFR1/COL1A1/THBS1",10
"GO:0043524","negative regulation of neuron apoptotic process","13/641","96/12837",0.135416666666667,2.71192472698908,3.85970119800465,0.000938090637528077,0.0114615157734106,0.00797775477948408,"FGF2/CLU/BDNF/MEF2C/CCL2/IL27RA/AGAP2/GDNF/FZD1/UCN/GRN/NRP1/IL6ST",13
"GO:0009792","embryo development ending in birth or egg hatching","20/641","185/12837",0.108108108108108,2.16502930387486,3.65913373908591,0.000940357378105743,0.0114615157734106,0.00797775477948408,"FGF2/SCRIB/HOXA3/PRICKLE2/TWIST1/HAND2/HOXB3/TCAP/ARL13B/BMP2/TRIP6/TBX2/FGFR1/COL1A1/FURIN/FOXF1/PDGFRA/COL3A1/DACT1/WNT5A",20
"GO:0006958","complement activation, classical pathway","6/641","24/12837",0.25,5.00663026521061,4.50396115442249,0.000940832801041285,0.0114615157734106,0.00797775477948408,"CLU/C3/C1R/IGHG2/IGHG1/C1S",6
"GO:0120254","olefinic compound metabolic process","14/641","108/12837",0.12962962962963,2.59603050788698,3.81848495843903,0.000941015705300606,0.0114615157734106,0.00797775477948408,"PTGS1/RDH10/DAB2/AKR1C2/DKK3/CACNA1H/AKR1B1/BMP2/PTGS2/ADM/DHRS9/EDNRB/CES2/AKR1C1",14
"GO:0043009","chordate embryonic development","19/641","172/12837",0.11046511627907,2.2122319776512,3.66929410918333,0.000964074601024866,0.0116969044980956,0.00814159641793027,"SCRIB/HOXA3/PRICKLE2/TWIST1/HAND2/HOXB3/TCAP/ARL13B/BMP2/TRIP6/TBX2/FGFR1/COL1A1/FURIN/FOXF1/PDGFRA/COL3A1/DACT1/WNT5A",19
"GO:0030219","megakaryocyte differentiation","8/641","42/12837",0.19047619047619,3.81457544016046,4.18844247312488,0.000966007370755779,0.0116969044980956,0.00814159641793027,"H4C8/CDKN2B/MEF2C/MXRA7/H4C9/FAXDC2/IL6ST/IL11",8
"GO:0034309","primary alcohol biosynthetic process","4/641","10/12837",0.4,8.01060842433697,5.08426670393753,0.00101576721706284,0.0121921594164316,0.00848631716603445,"DAB2/DKK3/CACNA1H/BMP2",4
"GO:0042448","progesterone metabolic process","4/641","10/12837",0.4,8.01060842433697,5.08426670393753,0.00101576721706284,0.0121921594164316,0.00848631716603445,"AKR1C2/ADM/DHRS9/AKR1C1",4
"GO:0051917","regulation of fibrinolysis","4/641","10/12837",0.4,8.01060842433697,5.08426670393753,0.00101576721706284,0.0121921594164316,0.00848631716603445,"PLAT/PLAU/FAP/THBS1",4
"GO:1903115","regulation of actin filament-based movement","7/641","33/12837",0.212121212121212,4.24804992199688,4.28294003555235,0.00102605892579943,0.0122485209607287,0.00852554745531591,"KCNJ2/ADORA1/CACNA1C/ACTA2/FGF13/ZEB2/STC1",7
"GO:0042325","regulation of phosphorylation","32/641","358/12837",0.0893854748603352,1.7900800948239,3.47582499912739,0.00102639579859824,0.0122485209607287,0.00852554745531591,"FGF2/HSPB1/PRKAR2B/TNFRSF18/SIRT2/RASSF2/LIF/NEK10/THY1/NRG1/FGF7/SESN2/C3/AGAP2/BMP2/AREG/CACTIN/FAXDC2/DDR2/FBLN1/NRP1/IL4R/INHBA/IL11/FGFR1/THBS1/EREG/RARRES2/IL6/MAD2L2/CDKN1A/WNT5A",32
"GO:0070661","leukocyte proliferation","21/641","200/12837",0.105,2.10278471138846,3.60345333914229,0.00103407669251205,0.0122803214794415,0.00854768211404405,"SCRIB/CLU/IGFBP2/GREM1/SLC4A2/CD1D/IL33/MEF2C/IL27RA/TNFSF8/CEBPB/TWSG1/TNFRSF4/SASH3/IL6ST/VAV1/CD4/CD40LG/PRNP/IL6/IL1B",21
"GO:0030856","regulation of epithelial cell differentiation","13/641","97/12837",0.134020618556701,2.6839667401129,3.81654004694182,0.00103500893069645,0.0122803214794415,0.00854768211404405,"FGF2/S1PR3/ZEB1/LIF/PLCB1/ABCA12/BMP2/GDNF/CEBPB/ATOH8/ZEB2/TMEM100/IL1B",13
"GO:0016101","diterpenoid metabolic process","9/641","53/12837",0.169811320754717,3.40072999146381,4.01497673358825,0.00112393159640371,0.0132214061582647,0.00920272137262078,"RDH10/APOE/CYP26B1/AKR1B1/DHRS9/CES2/LRP1/AKR1C1/RARRES2",9
"GO:0050810","regulation of steroid biosynthetic process","9/641","53/12837",0.169811320754717,3.40072999146381,4.01497673358825,0.00112393159640371,0.0132214061582647,0.00920272137262078,"DAB2/APOE/SNAI2/DKK3/BMP2/ADM/SCAP/GNAI1/IGFBP7",9
"GO:0072080","nephron tubule development","9/641","53/12837",0.169811320754717,3.40072999146381,4.01497673358825,0.00112393159640371,0.0132214061582647,0.00920272137262078,"FGF2/LIF/GREM1/SALL1/FOXD1/MEF2C/BMP2/GDNF/TCF21",9
"GO:0007492","endoderm development","8/641","43/12837",0.186046511627907,3.72586438341255,4.10459640883943,0.00113578765290831,0.0133151643554186,0.00926798149355485,"COL5A2/COL7A1/ITGB5/MMP14/COL4A2/COL6A1/COL8A1/INHBA",8
"GO:0002688","regulation of leukocyte chemotaxis","13/641","98/12837",0.13265306122449,2.65657932439747,3.77392067027474,0.00114015789512989,0.0133151643554186,0.00926798149355485,"GREM1/CCL2/VEGFD/CXCL8/TNFAIP6/JAM3/MICOS10-NBL1/NBL1/SWAP70/THBS1/RARRES2/IL6/WNT5A",13
"GO:0010894","negative regulation of steroid biosynthetic process","5/641","17/12837",0.294117647058824,5.89015325318895,4.62528053540218,0.00114480100415926,0.0133151643554186,0.00926798149355485,"APOE/SNAI2/DKK3/BMP2/SCAP",5
"GO:0120255","olefinic compound biosynthetic process","5/641","17/12837",0.294117647058824,5.89015325318895,4.62528053540218,0.00114480100415926,0.0133151643554186,0.00926798149355485,"DAB2/DKK3/CACNA1H/BMP2/ADM",5
"GO:0050867","positive regulation of cell activation","27/641","287/12837",0.0940766550522648,1.88402811373779,3.47232464836972,0.00117556582565279,0.013634582286855,0.00949031141741024,"SIRPA/AXL/LRRK2/IGFBP2/THY1/CD1D/IL33/MEF2C/ACTA2/GLI3/CCL2/MMP14/DDR2/IL4R/TNFRSF4/SVEP1/SASH3/IL6ST/LCK/VAV1/CD4/CD40LG/THBS1/IL6/MAD2L2/WNT5A/IL1B",27
"GO:1903035","negative regulation of response to wounding","10/641","64/12837",0.15625,3.12914391575663,3.91456681231455,0.0011829412511652,0.0136816930701992,0.00952310274138688,"FGF2/PLAT/APOE/IL33/PLAU/FAP/PROS1/TFPI/THBS1/PDGFRA",10
"GO:0048708","astrocyte differentiation","7/641","34/12837",0.205882352941176,4.12310727723227,4.18028266525002,0.00123726090872197,0.0142302236549109,0.00990490586240417,"IFNGR1/BMP2/GRN/ZEB2/NR3C1/LRP1/IL6",7
"GO:0055021","regulation of cardiac muscle tissue growth","7/641","34/12837",0.205882352941176,4.12310727723227,4.18028266525002,0.00123726090872197,0.0142302236549109,0.00990490586240417,"FGF2/RGS4/MEF2C/NRG1/RGS2/AKAP6/TBX2",7
"GO:0007610","behavior","24/641","245/12837",0.0979591836734694,1.96178165493967,3.48455508889357,0.00124935347904123,0.0143293903193368,0.00997393053128123,"FGF2/SGIP1/LRRK2/ADORA1/APOE/MEF2C/PLCB1/PI3/FGF13/GDNF/UCN/MAP1A/SCN2A/CEBPB/GNAI1/SYT11/GDF15/GPR176/EDNRB/BRSK1/NR3C1/THBS1/PLK2/PRNP",24
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","13/641","99/12837",0.131313131313131,2.62974518980759,3.73182993463789,0.0012540719446508,0.0143436649846625,0.00998386637063959,"RGS17/LRRK2/PDE3A/RGS4/ADORA1/PLCB1/C3/CXCL8/ADM/RGS2/APLP1/USP20/RGS5",13
"GO:0051051","negative regulation of transport","26/641","274/12837",0.0948905109489051,1.90032681599235,3.45353568856118,0.00127125714552775,0.0145000573311715,0.0100927228093954,"SIRPA/LRRK2/RGS4/LIF/RAB23/ADORA1/INPP5K/APOE/NRG1/RHBDF1/CD36/UCN/DPH3/RGS2/SYT11/ISCU/INHBA/IL11/PEA15/SYT1/GJA1/THBS1/STC1/PRKD1/KCNE5/IL1B",26
"GO:0007613","memory","9/641","54/12837",0.166666666666667,3.33775351014041,3.94652051154895,0.00129017748581507,0.0145949118874807,0.0101587460479366,"APOE/PLCB1/FGF13/MAP1A/SCN2A/CEBPB/SYT11/PLK2/PRNP",9
"GO:0048145","regulation of fibroblast proliferation","9/641","54/12837",0.166666666666667,3.33775351014041,3.94652051154895,0.00129017748581507,0.0145949118874807,0.0101587460479366,"FTH1/DDR2/FBLN1/TP53INP1/SPHK1/EREG/PDGFRA/CDKN1A/WNT5A",9
"GO:0060390","regulation of SMAD protein signal transduction","9/641","54/12837",0.166666666666667,3.33775351014041,3.94652051154895,0.00129017748581507,0.0145949118874807,0.0101587460479366,"DAB2/GREM1/BMP2/ATOH8/TWSG1/INHBA/GDF15/LRP1/EMILIN1",9
"GO:0003007","heart morphogenesis","16/641","137/12837",0.116788321167883,2.33886377352904,3.61185223870874,0.00131856267717881,0.0148752603663151,0.0103538817927331,"MEF2C/SNAI2/TWIST1/FLRT2/NRG1/HAND2/ADAMTS5/TCAP/BMP2/NRP1/ADAMTS19/TEK/TBX2/CITED2/FOXF1/WNT5A",16
"GO:0071774","response to fibroblast growth factor","10/641","65/12837",0.153846153846154,3.08100324012961,3.85598326969931,0.00133685205921795,0.0149957589866669,0.0104377545076024,"FGF2/FLRT2/FGF7/CCL2/GPC1/CXCL8/TBX2/FGFR1/COL1A1/THBS1",10
"GO:0072009","nephron epithelium development","10/641","65/12837",0.153846153846154,3.08100324012961,3.85598326969931,0.00133685205921795,0.0149957589866669,0.0104377545076024,"FGF2/BASP1/LIF/GREM1/SALL1/FOXD1/MEF2C/BMP2/GDNF/TCF21",10
"GO:0043434","response to peptide hormone","29/641","319/12837",0.0909090909090909,1.82059282371295,3.40244210166352,0.00134126413111423,0.0149957589866669,0.0104377545076024,"PRKAR2B/MTCL2/SOCS2/INPP5K/PLCB1/PDK4/CDO1/AREG/HRAS/MDM2/DDR2/IGFBP5/GNAI1/CTSD/FBN1/INHBA/GDF15/EDNRB/SORBS1/COL1A1/EREG/CYBA/NR4A2/PRKD1/COL3A1/RARRES2/TIMP1/SLC27A4/IL1B",29
"GO:0006937","regulation of muscle contraction","14/641","112/12837",0.125,2.5033151326053,3.66323943806718,0.00134740290241061,0.0149957589866669,0.0104377545076024,"CACNA2D1/KCNJ2/MYL9/ADORA1/CACNA1C/CNN1/FGF13/DMPK/UCN/RGS2/SPHK1/ITGA2/STC1/PRKD1",14
"GO:0030162","regulation of proteolysis","14/641","112/12837",0.125,2.5033151326053,3.66323943806718,0.00134740290241061,0.0149957589866669,0.0104377545076024,"PLAT/LRRK2/APOE/PLAU/ECM1/MMP14/MDM2/GRN/FURIN/GAS1/THBS1/PRNP/TIMP1/IL1B",14
"GO:0007369","gastrulation","12/641","88/12837",0.136363636363636,2.73088923556942,3.73514713036836,0.00136961065758709,0.0151611860728608,0.0105528995506866,"COL5A2/COL7A1/ITGB5/MMP14/COL4A2/ATOH8/COL6A1/ITGA8/COL8A1/ITGA2/INHBA/GJA1",12
"GO:0019730","antimicrobial humoral response","12/641","88/12837",0.136363636363636,2.73088923556942,3.73514713036836,0.00136961065758709,0.0151611860728608,0.0105528995506866,"H2BC5/CXCL6/CCL2/PI3/CXCL8/IGHG2/H2BC12/ADM/IGHG1/H2BC11/IGHM/RARRES2",12
"GO:0001667","ameboidal-type cell migration","18/641","164/12837",0.109756097560976,2.19803279936075,3.53985991610881,0.0013971260755777,0.0154244212996265,0.0107361236660633,"FGF2/MCC/KANK2/ACTA2/AMOTL1/FGF7/ARHGAP4/SYDE1/GDNF/DDR2/CYGB/ZEB2/NRP1/ITGA2/FBN2/GJA1/THBS1/TIMP1",18
"GO:0002694","regulation of leukocyte activation","36/641","426/12837",0.0845070422535211,1.69238206147964,3.33182651736924,0.00140404223270053,0.015459441010188,0.0107604990339318,"SIRPA/SCRIB/AXL/LRRK2/IGFBP2/SLC4A2/THY1/CD1D/IL33/MEF2C/GLI3/CCL2/IL27RA/MMP14/TNFSF8/CEBPB/GRN/SYT11/IL4R/TWSG1/TNFRSF4/SPHK1/SASH3/IL6ST/INHBA/LCK/VAV1/CD4/GPR137B/CD40LG/THBS1/PRNP/IL6/MAD2L2/WNT5A/IL1B",36
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","11/641","77/12837",0.142857142857143,2.86093158012035,3.75478948051751,0.00146105328016846,0.0159664082562497,0.0111133721137467,"DAB2/CDKN2B/FOXD1/CCN1/BMP2/ATOH8/ZEB2/TWSG1/INHBA/CITED2/THBS1",11
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","14/641","113/12837",0.123893805309735,2.48116190134331,3.6254764229406,0.00146922984686983,0.0159664082562497,0.0111133721137467,"CDKN2B/DKK3/PPM1A/BMP2/SAP30L/ZEB2/TWSG1/FBN1/GDF15/FBN2/CITED2/VASN/THBS1/EMILIN1",14
"GO:0045807","positive regulation of endocytosis","14/641","113/12837",0.123893805309735,2.48116190134331,3.6254764229406,0.00146922984686983,0.0159664082562497,0.0111133721137467,"SIRPA/CLU/AXL/SGIP1/LRRK2/DAB2/GREM1/APOE/CCL2/C3/SMPD1/ITGA2/LRP1/CYBA",14
"GO:0060986","endocrine hormone secretion","6/641","26/12837",0.230769230769231,4.62150486019441,4.23759445742144,0.00147792440226568,0.0159664082562497,0.0111133721137467,"DAB2/FOXD1/UCN/INHBA/GJA1/IL1B",6
"GO:0061437","renal system vasculature development","6/641","26/12837",0.230769230769231,4.62150486019441,4.23759445742144,0.00147792440226568,0.0159664082562497,0.0111133721137467,"ACTA2/NRP1/TCF21/TEK/SERPINB7/PDGFRA",6
